,id,utterance,speaker,context,context_speakers,show,sarcasm
350,2_487,"['hornswoggle', 'date', 'character', 'fraggle', 'rock', 'ahh']",chandler,"[['cant', 'take', 'win', 'okay', 'pheebs', 'fly', 'jet', 'well', 'make', 'spaceship', 'get', 'back', 'home', 'planet', 'ross', 'phone', 'call', 'today', 'tom', 'jones', 'want', 'pant', 'back']]",['chandler'],1,1
351,2_280,"['joey', 'ate', 'last', 'stick', 'gum', 'kill', 'think', 'wrong']",chandler,"[['old', 'sock', 'sock', 'hand', 'thirty', 'year', 'would', 'talk'], ['okay', 'think', 'time', 'change', 'somebody', 'nicotine', 'patch']]","['chandler', 'ross']",1,1
352,2_447,"['accident', 'like', 'across', 'street', 'telescope', 'box', 'donut']",chandler,"[['still', 'upset', 'saw', 'booby'], ['well', 'see', 'booby']]","['chandler', 'ross']",1,1
353,2_148,"['hey', 'thats', 'joincidence', 'c']",chandler,"[['know', 'realize', 'joker', 'poker', 'j', 'coincidence']]",['phoebe'],1,1
354,2_532,"['jamestown', 'colony', 'virginia', 'see', 'king', 'george', 'give', 'u', 'land']",chandler,"[['rach', 'rach', 'gotta', 'settle'], ['settle']]","['chandler', 'rachel']",1,1
355,2_443,"['dear', 'god', 'parachute', 'knapsack']",chandler,"[['wouldnt', 'married', 'forty'], ['oh', 'meant', 'hypothetically'], ['ok', 'hypothetically', 'wont', 'married', 'forty'], [''], ['something', 'fundamentally', 'unmarriable']]","['monica', 'chandler', 'monica', 'chandler', 'monica']",1,1
356,2_475,"['oh', 'yeah', 'ok', 'include', 'waffle', 'last', 'week', 'owe', 'seventeen', 'zillion', 'dollar']",chandler,"[['hey', 'chan', 'help', 'promise', 'ill', 'pay', 'back']]",['joey'],1,1
357,2_92,"['look', 'man', 'draw', 'chalk']",chandler,"[['anybody', 'know', 'good', 'tailor'], ['need', 'clothes', 'alter']]","['chandler', 'joey']",1,1
358,2_258,"['tell', 'lean', 'back', 'could', 'see', 'brain']",chandler,"[['hey'], ['joan'], ['broke'], [''], ['dont', 'tell', 'big', 'nostril', 'thing']]","['chandler', 'monica', 'chandler', 'monica', 'ross']",1,1
359,2_376,"['gonna', 'die', 'alone']",chandler,"[['hey', 'chandler', 'monica', 'broke', 'seashell', 'lamp']]",['rachel'],1,1
360,2_114,"['spanish', 'midget', 'wrestling', 'julie', 'okay', 'yes', 'see', 'get']",chandler,"[['man', 'sure', 'miss', 'julie']]",['ross'],1,1
361,2_246,"['well', 'probably', 'slow', 'first', 'use', 'extra', 'weight', 'get', 'back', 'track']",chandler,"[['oh', 'thats', 'beauty', 'go', 'everything', 'put', 'good', 'go'], ['hell', 'never', 'good', 'go', 'hell', 'try', 'jewellery', 'huh'], ['oh', 'man', 'wear', 'bracelet'], [''], ['idea', 'sex', 'life']]","['joey', 'chandler', 'joey', 'chandler', 'joey']",1,1
362,2_268,"['lonely', 'grey', 'couch', 'look', 'cry', 'ned', 'kingdom', 'end']",chandler,"[['summer', 'hot', 'rachel']]",['chandler'],1,0
363,2_221,"['see', 'joe', 'thats', 'parent', 'told', 'jump', 'bed']",chandler,[['whoa']],['joey'],1,0
364,2_369,"['one', 'thing', 'really', 'quickly', 'big', 'thing', 'get']",chandler,"[['get'], [''], ['youre', 'seat'], ['seat'], ['cause', 'sit'], ['left'], ['like', 'go', 'spain', 'go', 'bathroom', 'knew', 'come', 'back'], ['whats', 'big', 'deal'], ['big', 'deal', 'sit', 'last', 'thats', 'seat'], ['actually', 'last', 'place', 'sit'], ['guy', 'know', 'doesnt', 'matter', 'go', 'get', 'dress', 'big', 'vein', 'head', 'pop']]","['chandler', 'joey', 'chandler', 'joey', 'chandler', 'joey', 'chandler', 'joey', 'chandler', 'joey', 'ross']",1,1
365,2_103,"['part', 'daredevil', 'game', 'play', 'call', 'wait', 'last', 'moment', 'burst', 'die']",chandler,[['someone']],['person'],1,1
366,2_457,"['yes', 'know', 'cruel', 'parent', 'flatness', 'child', 'pillow']",chandler,"[['dont', 'wanna', 'give', 'ammunition', 'already']]",['monica'],1,1
367,2_112,"['think', 'probably', 'damone', 'smoke', 'cell', 'alone']",chandler,"[['want', 'go', 'back', 'cell', 'cause', 'cell', 'smoke'], ['smoke', 'away']]","['joey', 'chandler']",1,1
368,2_174,"['oh', 'satan', 'minion', 'work']",chandler,"[['there', 'five', 'hundred', 'extra', 'dollar', 'account']]",['phoebe'],1,1
369,2_490,"['maybe', 'contest', 'know', 'like', 'collect', 'five']",chandler,"[['know', 'open', 'floathing', 'like', 'tiny', 'little', 'hitchhiker']]",['phoebe'],1,1
370,2_430,"['guess', 'would', 'know', 'else', 'would', 'predicament', 'room']",chandler,"[['listen', 'kind', 'emergency']]",['chandler'],1,1
371,2_434,"['ok', 'try']",chandler,"[['guy', 'pee', 'stand']]",['rachel'],1,1
372,2_541,"['oh', 'yeah', 'right', 'would', 'opening', 'line', 'excuse']",chandler,"[['go', 'shes', 'anyone']]",['monica'],1,1
373,2_392,"['ah', 'see', 'perfect', 'might', 'problem', 'say', 'codependent', 'selfdestructive']",chandler,"[['met', 'somebody', 'would', 'perfect']]",['person'],1,1
374,2_187,"['thats', 'funny', 'look', 'like', 'joey', 'tribbiani', 'man', 'slash', 'woman']",chandler,"[['cry', 'help', 'department', 'wear', 'makeup'], ['yes', 'today', 'official', 'joey', 'tribbiani', 'actor', 'slash', 'model']]","['chandler', 'joey']",1,1
375,2_113,"['actual', 'cartoon', 'character', 'course', 'baloon']",chandler,"[['unbelievable', 'thing', 'happen', 'underdog', 'gotten', 'away']]",['chandler'],1,1
376,2_323,"['monkey', 'get', 'ross', 'as']",chandler,[['hey']],['chandler'],1,1
377,2_137,"['okay', 'asks', 'go', 'lie']",chandler,"[['make', 'sure', 'seem', 'like', 'youre', 'see', 'okay', 'youre', 'like', 'favor']]",['ross'],1,0
378,2_294,"['oh', 'um', 'dont', 'care']",chandler,[['look']],['joey'],1,1
379,2_359,"['know', 'inside', 'dont', 'knock', 'anymore']",chandler,"[['hey'], ['hey']]","['joey', 'chandler']",1,1
380,2_141,"['think', 'try', 'spell', 'monkey']",chandler,"[['also', 'found']]",['ross'],1,1
381,2_283,"['dee', 'sarcastic', 'sister', 'whats', 'happen']",chandler,"[['could', 'want'], ['']]","['chandler', 'ross']",1,1
382,2_24,"['uh', 'okay', 'fifth', 'dentist', 'cave', 'theyre', 'recommend', 'trident']",chandler,"[[''], ['dee', 'sarcastic', 'sister', 'whats', 'happen'], ['guy', 'guess', 'guess', 'guess']]","['ross', 'chandler', 'rachel']",1,1
383,2_197,"['ah', 'brand', 'vigilante', 'justice']",chandler,"[['call', 'cop'], ['take', 'lunch']]","['joey', 'rachel']",1,1
384,2_493,"['tell', 'magical', 'night', 'start', 'flush', 'every', 'toilet']",chandler,"[['ross', 'date', 'night']]",['chandler'],1,1
385,2_573,"['oh', 'see', 'thought', 'really', 'really', 'like', 'new', 'couch']",chandler,"[['look', 'drew', 'sketch', 'gonna', 'ok', 'rach', 'thats', 'thats', 'couch'], ['whats'], ['oh', 'thats'], ['wow', 'certainly', 'think', 'lot'], ['thats', 'arm']]","['ross', 'rachel', 'ross', 'rachel', 'ross']",1,1
386,2_440,"['big', 'kind', 'line', 'dont', 'know', 'third', 'nipple']",monica,"[['dead', 'meat'], ['didnt', 'know', 'big', 'secret']]","['monica', 'chandler']",1,1
387,2_105,"['never', 'look', 'shower', 'oh', 'please', 'allow', 'one', 'joke', 'monkey', 'penis', 'genre']",chandler,"[['excite', 'havent', 'see', 'monkey', 'almost', 'year']]",['ross'],1,1
388,2_3,"['think', 'testicle', 'may']",chandler,"[['guy', 'exta', 'ribbon'], ['oh', 'yeah', 'sure', 'need', 'get', 'lace', 'satin', 'sateen', 'rafia', 'gingam', 'felt']]","['rachel', 'chandler']",1,1
389,2_71,"['thatõs', 'good', 'keep', 'rub', 'head', 'turn', 'back', 'time']",joey,"[['oh', 'pretty', 'must', 'cost', 'fortune'], ['oh', 'cmon', 'ross', 'remember', 'back', 'college', 'fell', 'love', 'carol', 'bought', 'ridiculosly', 'expensive', 'crustal', 'duck'], ['say'], ['crustal', 'duck'], ['love', 'part', 'oh', 'god']]","['phoebe', 'chandler', 'rachel', 'chandler', 'rachel']",1,1
390,2_20,"['duty', 'right']",chandler,"[['mustve', 'hand', 'full'], [''], ['let', 'talk', 'little', 'bit', 'duty']]","['person', 'chandler', 'person']",1,0
391,2_463,['ok'],joey,"[['know', 'forget'], ['nononono', 'talk'], ['iiii', 'dont', 'actually', 'dont', 'know']]","['rachel', 'joey', 'rachel']",1,0
392,2_602,['way'],chandler,"[['wanna', 'hear', 'something', 'suck'], ['ever'], ['chris', 'say', 'theyre', 'closing', 'bar']]","['monica', 'chandler', 'monica']",1,0
393,2_88,['oh'],rachel,"[['hi'], ['ah', 'yknow', 'building', 'paper', 'route']]","['rachel', 'ross']",1,0
394,2_172,"['whole', 'thing', 'go']",chandler,"[['like', 'really', 'like'], ['ohhoho', 'yeah'], ['part', 'exactly']]","['joey', 'chandler', 'joey']",1,1
395,2_86,"['great', 'okay']",chandler,"[['see', 'bury', 'ring', 'spirit', 'go', 'wander', 'nether', 'world', 'eternity'], ['okay', 'thats', 'enough', 'honey'], ['dont', 'know', 'let', 'see', 'ring']]","['phoebe', 'chandler', 'person']",1,0
396,2_154,"['okay', 'look', 'like', 'garbage']",phoebe,"[['nobody', 'respect', 'bucket', 'wouldnt', 'believe', 'people', 'put', 'look']]",['phoebe'],1,0
397,2_557,"['oh', 'god', 'whwhat', 'happen']",ross,"[['ross', 'talk', 'minute'], ['yes', 'please', 'whats', 'go'], ['uh', 'well', 'joey', 'broke']]","['person1', 'ross', 'person1']",1,0
398,2_163,"['oh', 'boy', 'cant', 'watch', 'scary']",rachel,"[['oh', 'umm', 'big', 'scene', 'come', 'big', 'scene', 'come'], ['say', 'big', 'lima', 'bean', 'bubbling', 'would', 'understand', 'difference'], ['rach']]","['joey', 'chandler', 'monica']",1,1
399,2_87,"['yeah', 'would']",ross,"[['uhh', 'ball', 'thing'], ['yeah'], ['hey', 'ross', 'wouldnt', 'great', 'could', 'go', 'two', 'straight', 'hour', 'without', 'drop']]","['joey', 'ross', 'joey']",1,0
400,2_240,[''],joey,"[['oh', 'unbelievable', 'best', 'time'], ['yay', 'oh', 'youre', 'youre', 'mad', 'u', 'anymore'], ['']]","['joey', 'phoebe', 'joey']",1,0
401,2_267,['really'],rachel,"[['look', 'honey', 'mark', 'fashion', 'okay', 'like', 'friend', 'share', 'stuff', 'guy', 'would', 'never', 'want', 'go', 'lecture'], ['pahaa', 'would', 'love', 'go']]","['rachel', 'ross']",1,0
402,2_278,['yeah'],person,"[['know', 'amaze', 'mean', 'totally', 'nail', 'beautiful'], ['thank', 'listen', 'thanks', 'lot', 'tribbiani', 'oh', 'god', 'look', 'time', 'gotta', 'catch', 'bus', 'ball'], ['oh', 'well', 'okay', 'good', 'luck']]","['joey', 'person', 'joey']",1,0
403,2_284,[''],monica,"[['want', 'hint', 'huh'], ['ok', 'im', 'sense', 'kind', 'word', 'play', 'pink', 'barely', 'control', 'glee'], ['david', 'go', 'propose', 'phoebe']]","['chandler', 'monica', 'chandler']",1,0
404,2_340,"['oh', 'oop']",phoebe,"[['big', 'night', 'want', 'wish', 'good', 'luck'], ['yeah', 'yeah', 'ring'], ['yeah', 'right', 'pocket', 'pheebs']]","['joey', 'ross', 'chandler']",1,0
405,2_536,['baby'],chandler,"[['mean', 'two', 'areare', 'my…', 'mean', 'im', 'lucky', 'one', 'good'], ['thanks', 'man'], ['gotta', 'go', 'check', 'something']]","['ross', 'chandler', 'joey']",1,0
406,2_588,"['talk', 'nothin']",joey,"[['well', 'dont', 'tell', 'youre', 'suppose', 'huh', 'sure', 'hell', 'cant', 'figure']]",['joey'],1,0
407,2_448,"['still', 'wanna', 'call', 'em', 'wanna', 'call', 'em']",monica,"[['yeah', 'gotta', 'tell', 'girl', 'tape', 'rookie', 'mistake'], ['yknow', 'great', 'video', 'camera'], ['greg', 'jenny']]","['joey', 'chandler', 'phoebe']",1,0
408,2_79,"['im', 'gonna', 'throw', 'probably', 'bunch', 'shampoo']",rachel,"[['oh', 'great', 'although', 'sit', 'wasnt', 'chair'], ['way', 'ross', 'drop', 'box', 'stuff'], ['oh', 'well', 'guess', 'one', 'come']]","['rachel', 'monica', 'rachel']",1,0
409,2_191,"['youre', 'bing']",joey,"[['youre', 'right', 'ridiculous', 'name'], ['bad'], ['yes', 'first', 'name']]","['chandler', 'joey', 'chandler']",1,0
410,2_99,"['right', 'cut', 'let', 'pick', 'pick']",rachel,"[['ace', 'high', 'jack', 'queen', 'king', 'ace'], ['ace', 'low', 'ace', 'two', 'three', 'four'], ['dont', 'know', 'ooh', 'ooh', 'look', 'ahha']]","['joey', 'monica', 'phoebe']",1,0
411,2_208,"['whole', 'sensitive', 'thing']",joey,"[['gonna', 'worth', 'know', 'fact', 'woman', 'love', 'baby', 'right', 'woman', 'love', 'guy', 'love', 'baby']]",['joey'],1,0
412,2_119,"['yeah', 'whatwhat']",ross,"[['mean', 'technically', 'itsits', 'rule', 'anything', 'frown', 'upon', 'especially', 'professor', 'ran', 'last', 'night', 'judgey', 'von', 'holierthanthou'], ['well', 'ross', 'careful', 'dont', 'want', 'get', 'reputation', 'yknow', 'professor', 'mcnailshisstudents']]","['ross', 'monica']",1,0
413,2_406,"['let', 'throw', 'office']",ross,"[['hi', 'look', 'um', 'happen', 'earlier'], ['hey', 'well', 'ii', 'completely', 'understand', 'stress'], ['gonna', 'give', 'chance', 'apologise']]","['rachel', 'ross', 'rachel']",1,1
414,2_423,"['like', 'nothing', 'well']",monica,"[['richard'], ['actually', 'im', 'complement', 'chef'], ['ohh', 'oh', 'thats', 'okay', 'hate', 'people', 'come', 'back', 'complement', 'chef']]","['monica', 'person', 'monica']",1,1
415,2_55,"['oh', 'hey', 'great', 'youre', 'rachel', 'sister', 'krista', 'krista', 'rachel']",person,"[['im', 'really', 'glad', 'monica', 'ask', 'u'], ['id', 'love', 'ask', 'uh', 'sister', 'visit', 'think', 'shes', 'asleep', 'couch'], ['youre', 'sister', 'youre', 'sister', 'asleep', 'couch', 'ohhh', 'saw']]","['rachel', 'person', 'rachel']",1,0
416,2_77,"['umm', 'excuse', 'switch', 'apartment', 'cant', 'eat', 'food', 'anymore', 'thatthat', 'gravy', 'train', 'end']",monica,"[['uhhuh'], ['sound', 'great'], ['hey']]","['rachel', 'phoebe', 'joey']",1,0
417,2_147,"['well', 'try', 'find', 'someone', 'perform', 'wedding', 'theyre', 'either', 'boring', 'annoy', 'yknow', 'cant', 'stop', 'star', 'lady']",monica,"[['well', 'still', 'problem'], ['yeah'], ['']]","['monica', 'chandler', 'phoebe']",1,0
418,2_559,[''],monica,"[['well', 'youyou', 'coulda', 'turn', 'cushion'], ['yeah', 'wouldve', 'except', 'big', 'spaghetti', 'stain', 'side']]","['monica', 'phoebe']",1,0
419,2_444,"['rossross', 'idea', 'mean']",rachel,"[['would', 'love', 'live', 'ross', 'thatsthats', 'great', 'thank'], ['well', 'imim', 'glad', 'could', 'yknow', 'help']]","['rachel', 'ross']",1,0
420,2_299,"['would', 'give', 'kid', 'want', 'ticket', 'play']",chandler,"[['one', 'ticket', 'yemen', 'oh', 'nonono', 'need', 'pretend', 'ticket'], ['im', 'sorry', 'sir', 'dont', 'understand']]","['chandler', 'person']",1,0
421,2_313,"['oh', 'sure', 'go', 'sissy']",joey,"[['yeah', 'jason', 'really', 'sensitive'], ['well', 'sensitive', 'important', 'pick'], ['yeah']]","['phoebe', 'chandler', 'phoebe']",1,1
422,2_125,"['mean', 'hadnt', 'initiate', 'iii', 'know', 'wouldve']",ross,"[['yeah', 'listen', 'whole', 'uh', 'come', 'thing', 'really', 'doesnt', 'matter', 'mean', 'think', 'wouldve', 'happen', 'either', 'way']]",['ross'],1,0
423,2_552,['danger'],ross,"[['dont', 'like', 'sit', 'im', 'gonna'], ['rachel', 'get', 'first', 'ross']]","['rachel', 'phoebe']",1,0
424,2_181,"['yeah', 'look']",joey,"[['oh', 'look', 'thats', 'gonna', 'leave', 'stain'], ['rach', 'hey', 'fine', 'youre', 'joeys'], ['really']]","['rachel', 'joey', 'rachel']",1,0
425,2_107,"['youd', 'well', 'act', 'surprised']",joey,"[[''], ['he', 'planning', 'birthday', 'party'], ['oh', 'god', 'love']]","['monica', 'joey', 'monica']",1,0
426,2_347,"['well', 'gonna', 'find', 'wasnt', 'even', 'ask']",monica,"[['oh', 'right', 'umm', 'maybe', 'thats', 'didnt', 'send', 'invitation'], ['chandler', 'he', 'father', 'wedding'], ['dont', 'even', 'know', 'man', 'okay', 'close', 'havent', 'see', 'year']]","['chandler', 'monica', 'chandler']",1,0
427,2_495,"['okay', 'guy', 'relax', 'doooo']",rachel,"[['yeah', 'groom', 'cannot', 'see', 'bride'], ['im', 'gonna', 'marry', 'chandler'], ['']]","['phoebe', 'rachel', 'phoebe']",1,0
428,2_525,"['yknow', 'mean', 'like', 'dubbies']",rachel,"[['yknow', 'actually', 'okay', 'okay', 'okay', 'whats', 'funny'], ['thought', 'didnt', 'smoke'], ['oh', 'thought', 'guy', 'meant', 'marijuana', 'cigarette', 'yknow']]","['rachel', 'person', 'rachel']",1,0
429,2_186,"['excellent', 'hole', 'joe']",chandler,"[['enhh'], ['ive', 'get', 'can', 'good'], ['hey', 'guy', 'take', 'look', 'check', 'baby', 'dug', 'hole']]","['monica', 'chandler', 'joey']",1,1
430,2_506,"['oh', 'god', 'ohh', 'im', 'leave', 'horrible', 'person']",rachel,"[['oh', 'mustve', 'say', 'left'], ['say', 'exactly'], ['enjoy', 'occasional', 'drink', 'ing', 'binge']]","['person', 'rachel', 'person']",1,0
431,2_486,"['anyway', 'want', 'take', 'u', 'saturday', 'night', 'say']",rachel,"[['oh'], ['theyre', 'male', 'nurse'], ['head']]","['joey', 'rachel', 'joey']",1,0
432,2_149,['thank'],monica,"[['yeah', 'oh', 'okay', 'yes', 'well', 'right', 'well', 'right']]",['monica'],1,0
433,2_150,"['take', 'shirt', 'let', 'see', 'deal']",person,"[['runofthemill', 'third', 'nipple', 'take', 'slice', 'baby', 'right']]",['ross'],1,0
434,2_12,"['study', 'year', 'barcelona']",person,"[['france', 'europe', 'western', 'europe', 'yknow', 'umm', 'year', 'ago', 'actually', 'backpacking', 'across', 'western', 'europe'], ['really'], ['uhhmmwait', 'get', 'well', 'um', 'yeah', 'barcelona']]","['ross', 'person', 'ross']",1,0
435,2_611,['tell'],rachel,"[[''], ['uh', 'well', 'umm', 'place', 'yknow', 'excite'], ['oh', 'well', 'shut']]","['person', 'ross', 'person']",1,1
436,2_429,"['really', 'really', 'enjoy', 'exotic']",phoebe,"[['haha', 'baby', 'hahaha'], ['good', 'good']]","['phoebe', 'monica']",1,1
437,2_127,"['today', 'lot']",joey,"[['joe'], ['yeah'], ['uh', 'youve', 'lot', 'sex', 'right']]","['chandler', 'joey', 'chandler']",1,0
438,2_36,"['big', 'deal', 'dont', 'want', 'naked', 'greasy', 'stranger', 'apartment', 'want', 'kick', 'back', 'puzzlebeer', 'cold', 'beer']",ross,"[['okay', 'well', 'ross', 'really'], ['look', 'home', 'want', 'able', 'come', 'go', 'whenever', 'want'], ['okay', 'find', 'someplace', 'else', 'rest', 'appointment', 'dont', 'know', 'big', 'deal']]","['phoebe', 'ross', 'phoebe']",1,0
439,2_173,"['first', 'fight', 'morning']",ross,"[['always', 'bring'], ['didnt', 'wanna', 'leave', 'alone', 'alright']]","['monica', 'ross']",1,0
440,2_295,"['nobody', 'see', 'king']",person,"[['yeah', 'talk', 'phone', 'im', 'lady', 'get', 'stuck', 'racecar', 'bed'], ['look', 'like', 'told', 'there', 'nothing', 'sign', 'monica', 'velula', 'geller'], ['right', 'jester', 'man', 'look', 'wanna', 'see', 'king']]","['monica', 'person', 'joey']",1,0
441,2_356,['yeah'],person,"[['mean', 'dad', 'tell', 'get', 'couple', 'day', 'school', 'ah', 'dont', 'sell', 'cooky', 'anymore'], ['well', 'kinda', 'want', 'sell', 'cooky', 'girl', 'sell', 'win', 'trip', 'spacecamp', 'get', 'sit'], ['wow', 'ah', 'really', 'like', 'space', 'stuff', 'huh']]","['ross', 'person', 'ross']",1,0
442,2_38,"['real', 'game', 'make']",chandler,"[['want', 'money', 'back'], ['exactly'], ['chandler', 'kind', 'idiot', 'take']]","['ross', 'chandler', 'ross']",1,0
443,2_431,"['im', 'never', 'gonna', 'get', 'meet', 'anyway']",joey,"[['see', 'sheet', 'yeah', 'yeah', 'thats', 'yknow', 'doesnt', 'matter']]",['joey'],1,0
444,2_13,"['right', 'let']",rachel,"[['rachel', 'miss', 'one', 'question', 'whole', 'game', 'game', 'look', 'hand'], ['answer', 'write'], ['steady', 'rock']]","['monica', 'rachel', 'monica']",1,0
445,2_482,"['yknow', 'stop', 'wuss', 'get', 'come', 'u', 'watch', 'naked', 'girl', 'dance', 'around']",phoebe,"[['cant', 'dont', 'want', 'guy', 'youd', 'hairy', 'wouldnt', 'live', 'long']]",['chandler'],1,0
446,2_193,"['yeah', 'slice', 'cheesecake', 'andand', 'date', 'youre', 'give', 'em']",person,"[['gotta', 'help', 'gotta', 'set', 'gotta', 'get', 'back', 'game'], ['well', 'shouldnt', 'problem', 'mean', 'work', 'fashion', 'meet', 'eligible', 'straight', 'men'], ['pete', 'get', 'something', 'else']]","['monica', 'rachel', 'monica']",1,0
447,2_203,['funny'],ross,"[['funny', 'physically', 'impossible', 'okay', 'depend', 'specie', 'id', 'six', 'foot', 'long']]",['ross'],1,0
448,2_426,"['kid', 'love', 'guy', 'morning', 'morning']",joey,"[['hey', 'oh', 'come', 'morning', 'morning', 'morning', 'sunshine']]",['person'],1,0
449,2_357,"['state', 'obvious', 'thank', 'weird']",phoebe,"[['yes', 'great', 'let', 'begin', 'hows', 'pressure'], ['nice', 'wow', 'phoebe', 'good']]","['phoebe', 'monica']",1,1
450,2_590,"['yeah', 'dont', 'think', 'joe']",rachel,"[['uhh', 'well', 'ive', 'get', 'audition', 'street', 'spill', 'sauce', 'front', 'shirt', 'get', 'extra', 'one'], ['yeah', 'sure', 'umm'], ['great', 'get', 'anything', 'thats']]","['joey', 'rachel', 'joey']",1,0
